Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv
1892,Jul,West,MLT,94.3,104.3,84.3,11.53,7,63,408,693
1892,Jul,West,SRS,91.2,99.6,82.6,7.77,8,72,384,1330
1892,Aug,Central,DLH,83.1,87.5,78.6,12.4,15,88,1,791
1892,Aug,Central,LAH,84.5,91,77.9,11.68,14,87,467,1596
1892,Aug,Submontane,LDH,83.2,89.1,77.4,15.41,17,89,119,986
1892,Aug,North,SLK,83.1,89.6,76.6,21.79,12,86,603,1727
1892,Aug,North,RWL,82.5,90.3,74.7,12.67,11,87,293,1658
1892,Aug,West,PSH,84.6,92.4,76.8,17.75,7,82,178,824
1892,Aug,West,DIK,88.4,96.8,80,2.96,5,83,178,788
1892,Aug,West,MLT,88.4,95.9,80.9,3.96,7,72,161,808
1892,Aug,West,SRS,86.2,93.5,78.9,8.13,11,87,36,1356
1892,Sep,Central,DLH,83,89.1,76.8,2.41,7,85,1,1225
1892,Sep,Central,LAH,83.5,93.3,73.6,0.53,2,77,233,3746
1892,Sep,Submontane,LDH,82.1,89.8,74.3,12.3,6,85,66,1975
1892,Sep,North,SLK,83.7,93.1,74.2,0.77,3,77,513,8191
1892,Sep,North,RWL,79.3,92,66.6,0.07,1,74,459,4072
1892,Sep,West,PSH,81.1,94.4,67.8,0.07,1,63,69,3295
1892,Sep,West,DIK,87.3,100.2,74.3,0,0,71,69,1896
1892,Sep,West,MLT,89.1,100.4,77.7,0.58,1,69,48,2217
1892,Sep,West,SRS,84.7,93,76.3,4.32,7,85,28,3044
1892,Oct,Central,DLH,78,88.8,67.2,0,0,54,0,1977
1892,Oct,Central,LAH,76,93.6,58.3,0,0,65,8,7704
1892,Oct,Submontane,LDH,75.5,89.6,61.4,0,0,66,7,4049
1892,Oct,North,SLK,76.8,92,61.5,0,0,60,131,17004
1892,Oct,North,RWL,70.3,87,53.5,0.49,2,70,9,6275
1892,Oct,West,PSH,72.2,87.6,56.7,0.12,1,67,23,5302
1892,Oct,West,DIK,77,94.1,59.9,0,0,60,23,3676
1892,Oct,West,MLT,80.4,95.9,64.9,0,0,58,19,4640
1892,Oct,West,SRS,77.8,94,61.5,0,0,60,16,4872
1892,Nov,Central,DLH,68.6,81.2,56,0,0,50,0,2012
1892,Nov,Central,LAH,64.2,82.2,46.2,0,0,75,0,5972
1892,Nov,Submontane,LDH,65.1,80.1,50.2,0,0,64,0,3402
1892,Nov,North,SLK,65.2,80.6,49.7,0,0,63,13,8789
1892,Nov,North,RWL,58.9,75.7,42.1,0.01,1,68,0,4724
1892,Nov,West,PSH,61.6,76.9,46.3,0.12,1,67,1,3151
1892,Nov,West,DIK,64.9,82.7,46.9,0,0,64,1,3397
1892,Nov,West,MLT,68.6,84.2,53,0,0,63,0,4523
1892,Nov,West,SRS,66.9,84.7,49.1,0,0,61,0,4047
1892,Dec,Central,DLH,59.9,70.9,48.9,0.13,1,59,0,1370
1892,Dec,Central,LAH,55.2,70.8,39.6,0.8,2,82,0,4273
1892,Dec,Submontane,LDH,55.8,68.5,43.1,0.81,1,73,0,2007
1892,Dec,North,SLK,54.9,68.2,41.5,1.51,1,76,0,4057
1892,Dec,North,RWL,50.9,65.8,35.9,2.71,2,75,0,3047
1892,Dec,West,PSH,54.3,68.2,40.3,0.37,1,64,0,2165
1892,Dec,West,DIK,54.4,69.8,38.9,0.39,2,67,0,1798
1892,Dec,West,MLT,59.2,73.1,45.3,0.69,3,68,0,2635
1892,Dec,West,SRS,58.1,74.1,42.1,0.63,1,70,0,2040
1893,Jan,Central,DLH,55.8,64,47.5,1.49,5,85,0,818
1893,Jan,Central,LAH,51.3,60.7,41.9,2.01,5,92,0,2679
1893,Jan,Submontane,LDH,52.4,60.4,44.3,3.09,5,89,0,1063
1893,Jan,North,SLK,51,58.9,42.9,6.43,9,88,0,2140
1893,Jan,North,RWL,48.1,57.4,38.8,6.62,9,94,0,2421
1893,Jan,West,PSH,49.3,58.4,40.1,3.17,6,86,0,1668
1893,Jan,West,DIK,51.8,63.4,40.3,1.23,3,81,0,1617
1893,Jan,West,MLT,55,64.9,45,1.49,4,80,0,1625
1893,Jan,West,SRS,54.3,65.3,43.3,1.42,6,91,0,1180
1893,Feb,Central,DLH,55.3,63.6,47,2.11,5,80,0,690
1893,Feb,Central,LAH,51.2,60.9,41.4,3.13,6,90,0,1709
1893,Feb,Submontane,LDH,52.2,59.4,44.9,4.98,9,87,0,762
1893,Feb,North,SLK,50.9,59.2,42.5,5.76,6,84,0,1417
1893,Feb,North,RWL,45.8,54.1,37.4,4.44,8,91,0,1866
1893,Feb,West,PSH,48.2,58.1,38.2,0.71,3,80,0,1153
1893,Feb,West,DIK,51.2,62.1,40.1,0.63,2,73,0,1143
1893,Feb,West,MLT,53.6,64.5,42.7,1,3,75,0,1012
1893,Feb,West,SRS,53.1,63.4,42.7,1.42,6,86,0,930
1893,Mar,Central,DLH,68.2,77.8,58.6,1.42,5,64,0,699
1893,Mar,Central,LAH,64.7,78.2,51.1,0.64,2,72,0,1288
1893,Mar,Submontane,LDH,65.3,76.3,54.2,1.14,1,73,0,660
1893,Mar,North,SLK,63.7,75.2,52.2,1.73,4,74,0,1043
1893,Mar,North,RWL,58.7,70.4,47,1.22,3,80,0,1345
1893,Mar,West,PSH,59.9,71.5,48.2,2.23,4,75,0,970
1893,Mar,West,DIK,65.2,79.2,51.2,0.61,3,68,0,865
1893,Mar,West,MLT,69.9,83.4,56.3,0,0,56,0,721
1893,Mar,West,SRS,68.3,82.9,53.6,0.02,1,67,0,1055
1893,Apr,Central,DLH,84.4,96.4,72.3,0.32,1,45,0,627
1893,Apr,Central,LAH,79.7,95,64.3,0.49,2,53,0,1023
1893,Apr,Submontane,LDH,80.8,94.3,67.2,1.02,1,59,0,636
1893,Apr,North,SLK,78.9,91.1,66.5,1.16,3,55,0,772
1893,Apr,North,RWL,72.4,84.8,60,2.98,8,67,0,1085
1893,Apr,West,PSH,75.2,87.1,63.3,0.79,3,63,0,801
1893,Apr,West,DIK,80.6,94.7,66.5,0.48,1,58,0,738
1893,Apr,West,MLT,85.1,100.5,69.7,0.28,1,56,0,653
1893,Apr,West,SRS,84.9,101.6,68,0.05,1,50,0,964
1893,May,Central,DLH,89,99.8,78.1,1.54,5,49,1,694
1893,May,Central,LAH,88.6,100.7,76.5,1.9,3,52,1,1805
1893,May,Submontane,LDH,87.1,99.1,75.1,2.09,4,55,0,899
1893,May,North,SLK,88,100.7,75.3,1.61,4,54,0,1340
1893,May,North,RWL,80.9,92.9,68.8,3.79,6,64,0,1163
1893,May,West,PSH,85.8,100.3,71.3,0.69,3,47,0,994
1893,May,West,DIK,88.6,102.8,74.4,1.35,5,61,0,1018
1893,May,West,MLT,91.7,104.4,79,0.95,2,54,0,783
1893,May,West,SRS,91.8,105.5,78.2,0.58,2,49,14,1255
1893,Jun,Central,DLH,89.5,98.3,80.7,6.96,9,64,0,667
1893,Jun,Central,LAH,90.7,100.7,80.6,2.72,6,57,0,1793
1893,Jun,Submontane,LDH,89.2,98.7,79.6,2.15,5,62,0,905
1893,Jun,North,SLK,88.3,98.8,77.8,7.96,8,60,0,1207
1893,Jun,North,RWL,83.2,93.8,72.7,5.1,5,69,0,1001
1893,Jun,West,PSH,90.1,103.3,76.9,0.06,1,51,0,712
1893,Jun,West,DIK,93,105.3,80.8,0.73,3,65,0,632
1893,Jun,West,MLT,97,108.9,85,0,0,46,0,650
1893,Jun,West,SRS,93.4,104.9,81.8,3.12,3,52,28,1342
1893,Jul,Central,DLH,83.7,89.1,78.2,12.8,18,81,0,522
1893,Jul,Central,LAH,86.6,93.2,80,7.36,6,79,0,1421
1893,Jul,Submontane,LDH,85.7,92.5,78.8,10.81,7,79,0,788
1893,Jul,North,SLK,83.4,89.8,77,15.51,13,82,0,1024
1893,Jul,North,RWL,81.2,88.1,74.2,20.65,13,88,0,776
1893,Jul,West,PSH,87.4,97.1,77.6,6.89,10,76,0,603
1893,Jul,West,DIK,90.5,99.6,81.3,2.66,4,75,0,398
1893,Jul,West,MLT,92,100.5,83.4,6.04,3,70,0,438
1893,Jul,West,SRS,87.7,95.8,79.5,6.16,9,78,0,1147
1893,Aug,Central,DLH,86.7,93.6,79.7,2.93,4,72,0,772
1893,Aug,Central,LAH,89.7,99.7,79.6,0.5,1,66,0,2278
1893,Aug,Submontane,LDH,87.7,96.7,78.6,2.35,2,71,0,946
1893,Aug,North,SLK,87.9,97.9,77.9,2.66,4,70,0,2183
1893,Aug,North,RWL,82.7,92.7,72.6,4.86,5,81,1,925
1893,Aug,West,PSH,87.2,99.4,75,0.31,1,62,0,551
1893,Aug,West,DIK,91,102.2,79.8,0.09,1,69,0,540
1893,Aug,West,MLT,92.9,103,82.6,0,0,65,0,543
1893,Aug,West,SRS,91.6,102.7,80.5,0.87,2,65,0,1446
1893,Sep,Central,DLH,82.5,88.8,76.2,3.14,5,77,0,687
1893,Sep,Central,LAH,84,92.8,75.1,6.85,8,76,0,2288
1893,Sep,Submontane,LDH,82.2,90.2,74.1,10.33,7,81,0,980
1893,Sep,North,SLK,82.9,91.7,74.1,9.66,7,81,0,2459
1893,Sep,North,RWL,79.5,88.9,70,6.35,6,87,0,886
1893,Sep,West,PSH,83.2,93.9,72.5,1.23,3,74,0,514
1893,Sep,West,DIK,87.6,98.8,76.3,0,0,73,0,472
1893,Sep,West,MLT,88.8,98.9,78.6,2.29,4,71,0,710
1893,Sep,West,SRS,86.1,96.1,76,3.79,5,76,0,1040
1893,Oct,Central,DLH,78.7,89.5,67.9,0.16,1,55,0,819
1893,Oct,Central,LAH,76.9,92.4,61.3,0,0,61,0,2752
1893,Oct,Submontane,LDH,76.2,90.5,61.9,0,0,69,0,1290
1893,Oct,North,SLK,76.4,92.1,60.5,0,0,64,0,2679
1893,Oct,North,RWL,69.8,85.8,53.8,0.42,1,73,0,1244
1893,Oct,West,PSH,72.3,88.4,56.2,0,0,58,0,969
1893,Oct,West,DIK,77.2,94.2,60.2,0,0,57,0,543
1893,Oct,West,MLT,80.6,95.9,65.2,0,0,60,0,1124
1893,Oct,West,SRS,79.4,96.1,62.5,0,0,57,0,1171
1893,Nov,Central,DLH,67.2,77.9,56.6,0.39,2,60,0,1106
1893,Nov,Central,LAH,64.9,80.8,49,0,0,69,0,3298
1893,Nov,Submontane,LDH,64.8,79,50.5,0,0,72,0,1359
1893,Nov,North,SLK,64.5,80,49,0,0,71,0,2728
1893,Nov,North,RWL,58.6,76.1,41.1,0,0,74,0,1530
1893,Nov,West,PSH,60.3,77,43.5,0,0,70,0,1262
1893,Nov,West,DIK,63.5,81.6,45.3,0,0,67,0,1048
1893,Nov,West,MLT,68.5,84.1,52.8,0,0,64,0,1548
1893,Nov,West,SRS,66.9,83.4,50.2,0,0,66,0,1321
1893,Dec,Central,DLH,61.7,72.9,50.4,0,0,69,0,1272
1893,Dec,Central,LAH,58.4,72.2,44.6,0.4,1,80,0,3463
1893,Dec,Submontane,LDH,58.3,71.8,44.8,0,0,83,0,1416
1893,Dec,North,SLK,57.6,70.5,44.8,0,0,79,0,2353
1893,Dec,North,RWL,52.8,67.5,38,0.22,1,80,0,1791
1893,Dec,West,PSH,54,68.1,39.8,0.94,1,70,0,1369
1893,Dec,West,DIK,56.7,72.7,40.7,0.69,1,63,0,1024
1893,Dec,West,MLT,61.4,75.8,47.1,0.14,1,70,0,1842
1893,Dec,West,SRS,61.1,77.9,44.3,0.27,1,71,0,1344
1894,Jan,Central,DLH,57.1,65.4,48.6,3.45,6,82,0,1123
1894,Jan,Central,LAH,53.4,61.8,44.9,3.91,7,87,0,3241
1894,Jan,Submontane,LDH,54.8,62.6,46.9,3.78,10,90,0,1479
1894,Jan,North,SLK,52.4,61,43.8,8.12,10,87,0,2130
1894,Jan,North,RWL,47.6,57.2,38,5.46,6,92,0,2499
1894,Jan,West,PSH,49,58.4,39.7,1.96,6,81,0,1392
1894,Jan,West,DIK,52.3,63.8,40.8,0.42,1,67,0,1215
1894,Jan,West,MLT,54.4,65,43.8,0.93,3,79,0,1779
1894,Jan,West,SRS,54.8,64.4,45.2,2.01,5,88,0,1322
1894,Feb,Central,DLH,62.4,71.2,53.5,0.39,2,77,0,855
1894,Feb,Central,LAH,58.8,68.1,49.3,0.76,3,87,0,2076
1894,Feb,Submontane,LDH,59.4,68.2,50.6,1.11,4,89,0,1308
1894,Feb,North,SLK,58.1,67.4,48.8,1.19,4,84,0,1610
1894,Feb,North,RWL,54,63.9,44.1,2.03,5,89,0,1799
1894,Feb,West,PSH,56.3,66.2,46.2,0.94,3,77,0,1110
1894,Feb,West,DIK,58.5,70.4,46.6,0.86,1,65,0,931
1894,Feb,West,MLT,61.5,72.6,50.4,0.71,3,72,0,1230
1894,Feb,West,SRS,61.3,73.1,49.4,0.35,2,83,0,1285
1894,Mar,Central,DLH,71.2,82.3,60,1.39,2,53,0,1027
1894,Mar,Central,LAH,66.8,78.8,54.7,0.98,4,73,0,1598
1894,Mar,Submontane,LDH,67.4,79.2,55.6,0.71,2,69,0,1000
1894,Mar,North,SLK,66.1,77.8,54.3,2.02,2,70,0,1228
1894,Mar,North,RWL,60.4,72.1,48.7,3.8,6,80,0,1404
1894,Mar,West,PSH,61.9,73.3,50,1.46,2,77,0,987
1894,Mar,West,DIK,65.9,79.3,52.6,1.78,3,73,0,824
1894,Mar,West,MLT,70.2,83,57.4,0.99,1,63,0,927
1894,Mar,West,SRS,70.5,85.4,55.5,0.36,2,63,0,1535
1894,Apr,Central,DLH,85.9,93.4,73.3,0.27,1,33,0,1198
1894,Apr,Central,LAH,80.7,95.5,65.8,0.4,2,48,0,1635
1894,Apr,Submontane,LDH,81.9,97.5,66.3,0,0,47,0,1131
1894,Apr,North,SLK,80.3,94.5,66.1,0.79,3,46,0,1091
1894,Apr,North,RWL,72.1,85.8,58.4,2.03,5,63,0,1240
1894,Apr,West,PSH,73.2,85.8,60.4,2.55,6,63,0,808
1894,Apr,West,DIK,79.6,94.4,64.7,1.92,2,57,0,732
1894,Apr,West,MLT,83.9,99.7,68.1,0,0,54,0,862
1894,Apr,West,SRS,86,103.5,68.4,0.02,1,36,0,1690
1894,May,Central,DLH,94.7,106.9,82.5,1.11,4,32,0,1703
1894,May,Central,LAH,91.3,106.3,76.3,0.04,1,35,12,2293
1894,May,Submontane,LDH,92.1,107.4,76.6,0.4,2,40,0,1442
1894,May,North,SLK,91.2,105.9,76.5,0.12,1,31,0,2185
1894,May,North,RWL,82,97.3,66.7,0.57,2,49,0,1307
1894,May,West,PSH,85.3,100.6,70,0.79,2,40,0,939
1894,May,West,DIK,91.6,106.8,76.4,0,0,55,0,909
1894,May,West,MLT,94.6,109.8,79.3,0,0,51,0,890
1894,May,West,SRS,95.1,111,79.2,0.8,3,31,0,1678
1894,Jun,Central,DLH,92.8,101.8,83.7,4.41,6,60,0,1480
1894,Jun,Central,LAH,91.8,102.7,80.9,7.54,5,57,18,1785
1894,Jun,Submontane,LDH,90.5,101.5,79.5,10.15,7,65,0,1195
1894,Jun,North,SLK,91.4,102.9,79.8,5.25,5,56,0,1820
1894,Jun,North,RWL,86.5,98.7,74.3,2.99,6,64,0,981
1894,Jun,West,PSH,92.6,106.6,78.6,0,0,45,0,769
1894,Jun,West,DIK,94.1,107.8,80.3,1.96,4,71,0,543
1894,Jun,West,MLT,96.7,108.7,84.6,0.48,2,46,0,628
1894,Jun,West,SRS,95.4,107.6,83.1,3.91,4,54,0,1263
1894,Jul,Central,DLH,85.8,92,79.7,7.54,10,78,0,919
1894,Jul,Central,LAH,86.8,93,80.5,3.54,7,81,1,1328
1894,Jul,Submontane,LDH,84.8,90.7,78.9,8.98,12,85,0,989
1894,Jul,North,SLK,84.8,91.8,77.7,10.84,13,83,0,1399
1894,Jul,North,RWL,82.9,89.8,75.8,14.38,16,88,0,842
1894,Jul,West,PSH,89,98.1,79.8,1.74,2,75,0,611
1894,Jul,West,DIK,89,97.6,80.4,4.19,4,82,0,494
1894,Jul,West,MLT,92.9,101.8,83.9,1.1,1,68,0,572
1894,Jul,West,SRS,89.3,97.6,81,4.9,4,74,0,954
1894,Aug,Central,DLH,84,89.4,78.6,11.58,18,82,2,970
1894,Aug,Central,LAH,87.9,95.4,80.4,3.6,4,74,0,1672
1894,Aug,Submontane,LDH,85.3,92.4,78.2,6,6,84,0,1387
1894,Aug,North,SLK,85.2,93,77.3,7.04,8,82,0,1945
1894,Aug,North,RWL,83,91,75,6.49,9,86,0,984
1894,Aug,West,PSH,89,99.4,78.5,2.7,1,72,0,614
1894,Aug,West,DIK,91.5,101.1,81.8,0.15,1,79,0,487
1894,Aug,West,MLT,91.3,99.9,82.7,2.91,3,73,0,517
1894,Aug,West,SRS,91.1,100.9,81.3,2.5,8,68,0,1098
1894,Sep,Central,DLH,83.3,90.3,76.2,4.88,7,76,0,1072
1894,Sep,Central,LAH,84.8,95.4,74.3,2.1,1,71,0,1980
1894,Sep,Submontane,LDH,82.9,91.7,74,3.43,4,77,0,1772
1894,Sep,North,SLK,84.5,94.3,74.6,4.69,5,77,0,3094
1894,Sep,North,RWL,80.2,90.9,69.4,3.14,4,82,0,1379
1894,Sep,West,PSH,83.7,95.7,71.6,0,0,67,0,562
1894,Sep,West,DIK,87.3,100.4,74.2,0.14,1,81,0,493
1894,Sep,West,MLT,89.1,100.1,78.1,0.09,1,71,0,643
1894,Sep,West,SRS,85.9,96.7,75,5.47,6,72,0,1009
1894,Oct,Central,DLH,79.7,91.5,67.9,0,0,50,0,1583
1894,Oct,Central,LAH,77.8,94.4,61.2,0,0,60,0,3215
1894,Oct,Submontane,LDH,77.3,92.1,62.5,0,0,63,0,2062
1894,Oct,North,SLK,78.3,93.6,62.9,0,0,60,0,7048
1894,Oct,North,RWL,71,88.3,53.7,0.03,1,69,0,1848
1894,Oct,West,PSH,73.2,89.8,56.5,0.12,1,57,0,1291
1894,Oct,West,DIK,76.7,95.2,58.1,0,0,66,0,784
1894,Oct,West,MLT,80.5,96.3,64.6,0,0,62,0,1048
1894,Oct,West,SRS,80.6,98.9,62.2,0,0,44,0,1104
1894,Nov,Central,DLH,68.4,80.4,56.4,0.81,2,61,0,1803
1894,Nov,Central,LAH,65.5,80.2,50.8,0,0,70,0,3130
1894,Nov,Submontane,LDH,65.6,78.5,52.6,0.19,1,75,0,1843
1894,Nov,North,SLK,65.6,79.5,51.6,0.03,1,69,0,4905
1894,Nov,North,RWL,59.9,75.5,44.2,0.09,1,74,0,2185
1894,Nov,West,PSH,61.4,75.7,47.1,0.03,1,62,0,1694
1894,Nov,West,DIK,64.9,81.9,47.9,0,0,63,0,780
1894,Nov,West,MLT,68.2,83.6,52.8,0,0,64,0,1415
1894,Nov,West,SRS,68.4,85.6,51.1,0,0,57,17,974
1894,Dec,Central,DLH,59.2,68.3,50,5.28,7,79,0,1258
1894,Dec,Central,LAH,56,67.5,44.4,0.32,1,83,0,2834
1894,Dec,Submontane,LDH,56.6,64.7,48.5,5.55,7,88,0,1104
1894,Dec,North,SLK,55.5,66.8,44.2,0.55,2,81,0,2982
1894,Dec,North,RWL,51,64.3,37.6,1.17,4,85,0,2121
1894,Dec,West,PSH,52.7,64.9,40.4,0.44,2,69,0,1344
1894,Dec,West,DIK,56.2,70.3,42,0.15,1,72,0,824
1894,Dec,West,MLT,59,71.2,46.8,0.64,2,80,0,1341
1894,Dec,West,SRS,58.6,70.5,46.6,0.67,4,81,0,1053
1895,Jan,Central,DLH,56.4,64.8,47.9,3.76,9,80,0,803
1895,Jan,Central,LAH,52.8,63.3,42.3,1.96,5,87,0,1946
1895,Jan,Submontane,LDH,53.8,61.5,46.1,2.81,7,88,0,846
1895,Jan,North,SLK,52.5,62.5,42.4,3.92,6,87,0,2139
1895,Jan,North,RWL,48.6,60.5,36.7,2.51,4,90,0,2156
1895,Jan,West,PSH,49.8,62.2,37.4,0.08,1,63,3,1506
1895,Jan,West,DIK,52.9,67.4,38.4,0.16,1,59,0,948
1895,Jan,West,MLT,55.3,67.6,43.1,0.61,2,74,0,1074
1895,Jan,West,SRS,55,66.3,43.7,1.97,5,85,0,958
1895,Feb,Central,DLH,64.5,75.4,53.5,0.53,3,70,0,576
1895,Feb,Central,LAH,60.5,72.7,48.3,0.98,3,84,0,1392
1895,Feb,Submontane,LDH,61.5,71.7,50.2,0.46,2,82,0,670
1895,Feb,North,SLK,59.5,71.5,47.5,1.17,3,78,0,1337
1895,Feb,North,RWL,55.5,68.6,42.4,1.42,2,82,0,1639
1895,Feb,West,PSH,57,70.1,44,0.88,2,81,0,1249
1895,Feb,West,DIK,61.2,76.8,45.5,0.1,1,71,0,708
1895,Feb,West,MLT,65,79.4,50.6,0.09,1,64,0,877
1895,Feb,West,SRS,64.3,79.5,49,0.23,1,73,0,845
1895,Mar,Central,DLH,74.8,86.6,63,0.1,1,54,0,679
1895,Mar,Central,LAH,71,83.3,58.7,0.63,2,73,0,1272
1895,Mar,Submontane,LDH,70.9,83.2,58.5,0.33,2,70,0,696
1895,Mar,North,SLK,69,81.4,56.6,1.33,4,73,0,1207
1895,Mar,North,RWL,64.1,76.3,51.9,3.7,7,75,0,1487
1895,Mar,West,PSH,64,73.6,54.3,7.53,10,80,0,855
1895,Mar,West,DIK,69.3,81.2,57.3,4.24,7,79,0,719
1895,Mar,West,MLT,74.1,87,61.1,0.71,2,65,0,937
1895,Mar,West,SRS,74.8,90.3,59.3,0.37,1,60,0,1097
1895,Apr,Central,DLH,82.4,94.7,70.1,0.44,1,46,0,948
1895,Apr,Central,LAH,80.6,94.2,66.9,1.28,2,56,0,1105
1895,Apr,Submontane,LDH,80.5,94.6,66.3,0.42,1,51,0,848
1895,Apr,North,SLK,79.5,93,65.9,1.4,2,53,0,1239
1895,Apr,North,RWL,73.9,87.4,60.4,1.22,4,57,0,1275
1895,Apr,West,PSH,73,85.1,60.9,2.02,5,69,0,779
1895,Apr,West,DIK,80.9,94.8,66.8,0.39,1,65,0,857
1895,Apr,West,MLT,86.1,100.7,71.4,0.25,2,48,0,952
1895,Apr,West,SRS,84.9,100.9,68.8,0.43,1,38,0,1307
1895,May,Central,DLH,95.1,108,82.1,0.15,1,39,1,1207
1895,May,Central,LAH,94.6,109.5,79.7,0,0,40,0,1541
1895,May,Submontane,LDH,93.9,108.4,79.2,0.17,1,41,0,1244
1895,May,North,SLK,NA,108.3,NA,0,0,33,0,1911
1895,May,North,RWL,89.5,105.1,73.8,0.09,1,28,0,1476
1895,May,West,PSH,89.8,104.4,75.1,0.03,1,33,0,843
1895,May,West,DIK,93.5,109.1,77.9,0,0,53,0,768
1895,May,West,MLT,98,114,81.7,0,0,42,0,1080
1895,May,West,SRS,98.1,114.1,82,0,0,29,0,1686
1895,Jun,Central,DLH,89,97.4,80.5,3.1,9,67,0,1110
1895,Jun,Central,LAH,92.9,102.7,83.2,1.49,2,61,0,1399
1895,Jun,Submontane,LDH,89.6,99.1,80.1,9.22,9,66,0,1055
1895,Jun,North,SLK,90.7,101.2,80.1,5.94,8,60,0,1797
1895,Jun,North,RWL,89,100.9,77,7.06,9,57,0,1311
1895,Jun,West,PSH,90.9,103.4,78.4,0.4,1,53,0,731
1895,Jun,West,DIK,93.6,105.9,81.3,2.4,3,67,0,532
1895,Jun,West,MLT,96.1,107.1,85.1,1.84,1,59,0,769
1895,Jun,West,SRS,94.1,105.3,82.8,1.1,4,57,0,1443
1895,Jul,Central,DLH,88.1,96,80.2,5.79,9,70,0,1077
1895,Jul,Central,LAH,92.7,102.3,83,1.16,4,61,0,1125
1895,Jul,Submontane,LDH,88.5,97.4,79.6,2.24,5,71,0,950
1895,Jul,North,SLK,89.4,98.8,79.9,2.07,6,67,0,1469
1895,Jul,North,RWL,87.5,98.8,76.2,2.91,5,64,0,1075
1895,Jul,West,PSH,90.3,102.5,78.1,0,0,55,1,721
1895,Jul,West,DIK,92.2,103.5,81,1.01,3,68,0,485
1895,Jul,West,MLT,94.9,105.1,84.6,0.16,1,61,0,544
1895,Jul,West,SRS,93.3,103.9,82.6,2.45,4,61,0,1132
1895,Aug,Central,DLH,85.2,91.8,78.6,4.14,10,76,0,782
1895,Aug,Central,LAH,88,95.2,80.7,4.64,11,74,0,1028
1895,Aug,Submontane,LDH,86.1,93.3,78.7,7.12,10,79,0,997
1895,Aug,North,SLK,85,92.3,77.6,14.29,13,83,0,1421
1895,Aug,North,RWL,84.6,93.9,75.2,10.4,10,78,1,965
1895,Aug,West,PSH,88.1,98.7,77.5,1.84,2,70,0,617
1895,Aug,West,DIK,89.1,99.2,79,3.39,4,79,0,356
1895,Aug,West,MLT,90.9,99.8,82,6.69,7,72,0,467
1895,Aug,West,SRS,90.3,99.5,81.9,2.8,4,69,0,1120
1895,Sep,Central,DLH,86.9,96.2,77.5,0.95,1,59,0,1085
1895,Sep,Central,LAH,87.9,100,75.9,0,0,61,0,1129
1895,Sep,Submontane,LDH,86.2,97.4,74.9,0,0,66,0,1047
1895,Sep,North,SLK,86.7,98,75.2,0,0,63,0,1542
1895,Sep,North,RWL,82.6,96.2,68.9,0.89,2,59,0,1139
1895,Sep,West,PSH,82.7,96.2,69.1,0.33,1,62,0,807
1895,Sep,West,DIK,87.1,101.9,72.2,0,0,57,0,385
1895,Sep,West,MLT,88.7,101.6,75.7,0,0,63,0,592
1895,Sep,West,SRS,90.6,103.6,77.5,0,0,52,0,978
1895,Oct,Central,DLH,80.2,93.5,66.9,0.02,1,41,0,1559
1895,Oct,Central,LAH,77.8,93.7,62,0,0,54,0,1377
1895,Oct,Submontane,LDH,77.3,92.4,62.2,0,0,54,0,1222
1895,Oct,North,SLK,77.4,92.6,62.1,0.2,1,52,0,1900
1895,Oct,North,RWL,72.4,88.6,56.2,0.05,1,52,0,1573
1895,Oct,West,PSH,71.9,86.9,56.9,0.07,1,60,0,1045
1895,Oct,West,DIK,75.9,92.3,59.4,0,0,55,0,641
1895,Oct,West,MLT,80.5,96.6,64.3,0,0,59,0,829
1895,Oct,West,SRS,80.9,98.2,63.4,0,0,38,0,974
1895,Nov,Central,DLH,72.8,86.9,58.7,0.02,1,47,0,1598
1895,Nov,Central,LAH,69,84.2,53.7,0,0,64,0,1647
1895,Nov,Submontane,LDH,69.3,83.4,55.1,0,0,64,0,1290
1895,Nov,North,SLK,68.4,82.8,54,0.17,1,61,0,1807
1895,Nov,North,RWL,64.1,79.9,48.2,0.04,1,56,0,2019
1895,Nov,West,PSH,64.3,78.9,49.6,0.16,1,63,0,1276
1895,Nov,West,DIK,66.6,83.2,49.9,0.16,1,63,0,629
1895,Nov,West,MLT,70.7,86.5,54.8,0,0,61,0,1268
1895,Nov,West,SRS,71.5,88.4,54.4,0,0,47,0,1216
1895,Dec,Central,DLH,61.9,74.5,49.3,0.3,2,57,0,1959
1895,Dec,Central,LAH,57.2,71.9,42.4,0.02,1,74,0,2376
1895,Dec,Submontane,LDH,58.2,72,44.4,0.01,1,68,0,1190
1895,Dec,North,SLK,56.6,71.1,42,0.11,1,72,0,2292
1895,Dec,North,RWL,53.3,70,36.6,0,0,67,0,3085
1895,Dec,West,PSH,53.5,68.5,38.6,0,0,71,0,1514
1895,Dec,West,DIK,57.4,73.9,40.8,0,0,76,0,1177
1895,Dec,West,MLT,61.1,75.3,46.8,0.04,1,72,0,2986
1895,Dec,West,SRS,60,76,44,0,0,62,0,1938
1896,Jan,Central,DLH,61.3,74.5,48.1,0.04,1,59,0,2101
1896,Jan,Central,LAH,57.2,69.7,44.6,0.39,1,79,0,2763
1896,Jan,Submontane,LDH,57.5,70.1,44.8,0.74,3,77,0,1446
1896,Jan,North,SLK,56.2,68.7,43.5,0.19,1,75,0,2438
1896,Jan,North,RWL,53.1,67.4,38.7,2.34,4,72,0,4285
