Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mtotal,Mmille,Mch,Mfv
1883,Feb,South Central,CMB,76.80,91.10,64.70,0.00,0.00,53.00,2522.00,,236.00,1228.00
1883,Feb,East Coast South,NGP,77.40,83.60,71.20,0.88,2.00,69.00,3934.00,,874.00,234.00
1883,Feb,East Coast South,TRC,77.90,90.90,66.80,0.00,0.00,61.00,1804.00,,252.00,421.00
1883,Feb,East Coast South,MDS,76.40,87.00,67.30,0.07,1.00,76.00,1057.00,,0.00,301.00
1883,Feb,East Coast Central,MSL,75.80,85.70,67.00,0.00,0.00,73.00,1958.00,,0.00,855.00
1883,Feb,Central,BLL,77.50,93.90,63.70,0.00,0.00,37.00,937.00,,0.00,313.00
1883,Feb,East Coast North,VZG,79.30,82.90,74.90,0.00,0.00,63.00,1148.00,,0.00,1189.00
1883,Mar,South,MDR,83.50,96.90,73.10,0.10,1.00,NA,1864.00,,46.00,833.00
1883,Mar,South Central,SLM,83.00,98.00,70.90,1.16,4.00,56.00,1868.00,,120.00,729.00
1883,Mar,South Central,CMB,81.30,96.10,70.50,0.63,6.00,57.00,2719.00,,565.00,1162.00
1883,Mar,East Coast South,NGP,81.40,88.30,74.70,0.00,0.00,70.00,3111.00,,263.00,230.00
1883,Mar,East Coast South,TRC,84.10,97.70,73.20,0.00,0.00,55.00,1641.00,,83.00,444.00
1883,Mar,East Coast South,MDS,80.70,89.70,73.40,0.00,0.00,77.00,1097.00,,1.00,269.00
1883,Mar,East Coast Central,MSL,80.80,91.70,73.50,0.00,0.00,78.00,1886.00,,0.00,723.00
1883,Mar,Central,BLL,84.30,99.90,73.00,1.38,7.00,39.00,1080.00,,0.00,375.00
1883,Mar,East Coast North,VZG,83.60,85.80,80.40,0.00,0.00,65.00,1281.00,,0.00,1111.00
1883,Apr,South,MDR,86.90,101.60,75.70,0.65,4.00,NA,1844.00,,209.00,746.00
1883,Apr,South Central,SLM,86.10,100.70,76.00,0.70,5.00,59.00,1875.00,,191.00,731.00
1883,Apr,South Central,CMB,83.30,98.40,73.90,0.17,3.00,62.00,1898.00,,171.00,923.00
1883,Apr,East Coast South,NGP,84.80,92.90,78.80,0.00,0.00,71.00,2983.00,,99.00,277.00
1883,Apr,East Coast South,TRC,88.70,102.40,77.50,0.00,0.00,49.00,1698.00,,88.00,449.00
1883,Apr,East Coast South,MDS,83.70,93.40,76.90,0.00,0.00,76.00,954.00,,0.00,245.00
1883,Apr,East Coast Central,MSL,84.00,94.80,77.30,0.01,1.00,80.00,1794.00,,0.00,737.00
1883,Apr,Central,BLL,89.40,104.60,77.80,0.27,3.00,32.00,1092.00,,0.00,367.00
1883,Apr,East Coast North,VZG,86.10,88.00,83.50,0.00,0.00,67.00,1258.00,,0.00,1026.00
1883,May,South,MDR,86.30,100.10,77.00,3.13,6.00,NA,1689.00,,103.00,665.00
1883,May,South Central,SLM,84.60,99.40,74.90,4.80,12.00,66.00,1777.00,,43.00,763.00
1883,May,South Central,CMB,81.40,93.90,73.50,2.10,10.00,70.00,1912.00,,26.00,885.00
1883,May,East Coast South,NGP,86.20,97.00,80.10,0.52,2.00,67.00,2961.00,,40.00,272.00
1883,May,East Coast South,TRC,88.40,101.60,79.30,3.98,6.00,58.00,1927.00,,36.00,544.00
1883,May,East Coast South,MDS,87.50,98.70,81.70,0.00,0.00,70.00,1092.00,,0.00,269.00
1883,May,East Coast Central,MSL,89.00,100.70,82.60,0.27,3.00,80.00,2246.00,,0.00,944.00
1883,May,Central,BLL,90.00,105.30,78.70,0.56,4.00,40.00,1040.00,,0.00,321.00
1883,May,East Coast North,VZG,88.70,90.70,86.30,0.70,1.00,68.00,1362.00,,0.00,1044.00
1883,Jun,South,MDR,85.70,99.10,77.20,1.00,1.00,58.00,1609.00,,6.00,683.00
1883,Jun,South Central,SLM,81.40,95.20,72.90,4.32,11.00,75.00,1675.00,,70.00,706.00
1883,Jun,South Central,CMB,78.40,90.10,71.60,0.86,13.00,70.00,1994.00,,61.00,916.00
1883,Jun,East Coast South,NGP,84.70,96.80,77.90,4.20,7.00,64.00,3159.00,,104.00,280.00
1883,Jun,East Coast South,TRC,86.40,98.40,78.40,2.63,6.00,61.00,1833.00,,106.00,481.00
1883,Jun,East Coast South,MDS,86.60,98.20,80.20,2.31,12.00,68.00,1013.00,,0.00,232.00
1883,Jun,East Coast Central,MSL,85.50,95.10,79.50,5.53,16.00,83.00,1865.00,,0.00,747.00
1883,Jun,Central,BLL,83.30,95.70,76.60,0.07,2.00,56.00,989.00,,0.00,323.00
1883,Jun,East Coast North,VZG,87.40,89.60,85.20,1.90,7.00,65.00,1180.00,,0.00,971.00
1883,Jul,South,MDR,83.40,96.90,75.10,2.35,3.00,64.00,1830.00,,4.00,722.00
1883,Jul,South Central,SLM,79.60,91.70,71.60,4.59,10.00,78.00,2328.00,,362.00,851.00
1883,Jul,South Central,CMB,76.60,86.70,70.50,0.76,11.00,74.00,2274.00,,52.00,987.00
1883,Jul,East Coast South,NGP,84.00,95.70,77.40,0.35,5.00,64.00,3516.00,,147.00,309.00
1883,Jul,East Coast South,TRC,84.90,96.90,78.00,1.16,4.00,62.00,2371.00,,321.00,561.00
1883,Jul,East Coast South,MDS,83.20,93.50,77.50,6.38,19.00,72.00,1210.00,,1.00,285.00
1883,Jul,East Coast Central,MSL,82.80,91.90,77.00,3.43,18.00,82.00,2480.00,,0.00,998.00
1883,Jul,Central,BLL,80.70,92.10,74.50,1.40,11.00,61.00,1103.00,,0.00,317.00
1883,Jul,East Coast North,VZG,85.50,87.80,83.10,2.80,10.00,67.00,1516.00,,0.00,1212.00
1883,Aug,South,MDR,83.60,96.40,75.20,3.80,5.00,67.00,1757.00,,0.00,653.00
1883,Aug,South Central,SLM,78.70,90.20,71.20,9.05,16.00,84.00,2032.00,,110.00,806.00
1883,Aug,South Central,CMB,77.00,86.80,69.50,2.98,13.00,75.00,2186.00,,79.00,957.00
1883,Aug,East Coast South,NGP,83.50,93.90,77.10,6.62,4.00,69.00,3825.00,,178.00,340.00
1883,Aug,East Coast South,TRC,84.20,95.40,76.60,4.37,4.00,64.00,2236.00,,265.00,582.00
1883,Aug,East Coast South,MDS,83.90,94.40,77.70,2.98,11.00,73.00,1590.00,,0.00,385.00
1883,Aug,East Coast Central,MSL,83.90,93.20,78.00,1.62,14.00,74.00,3199.00,,0.00,1279.00
1883,Aug,Central,BLL,80.20,91.20,73.90,3.88,13.00,66.00,1304.00,,0.00,393.00
1883,Aug,East Coast North,VZG,85.90,87.60,84.00,11.90,12.00,70.00,1793.00,,0.00,1199.00
1883,Sep,South,MDR,84.60,98.10,74.20,4.45,6.00,66.00,1762.00,,14.00,672.00
1883,Sep,South Central,SLM,80.50,92.40,70.70,1.89,8.00,75.00,1820.00,,83.00,757.00
1883,Sep,South Central,CMB,77.70,88.70,69.50,0.24,2.00,70.00,2047.00,,50.00,933.00
1883,Sep,East Coast South,NGP,82.90,93.60,76.30,1.76,3.00,68.00,3689.00,,153.00,316.00
1883,Sep,East Coast South,TRC,84.50,96.60,75.50,4.67,7.00,60.00,1958.00,,101.00,471.00
1883,Sep,East Coast South,MDS,84.70,95.90,77.90,0.56,6.00,68.00,1254.00,,1.00,312.00
1883,Sep,East Coast Central,MSL,84.00,93.30,77.30,3.27,17.00,70.00,2684.00,,10.00,1157.00
1883,Sep,Central,BLL,80.90,91.70,72.80,0.55,3.00,56.00,1259.00,,0.00,400.00
1883,Sep,East Coast North,VZG,84.80,87.00,82.60,6.30,9.00,71.00,1458.00,,0.00,1539.00
1883,Oct,South,MDR,79.50,89.80,72.40,8.98,17.00,79.00,1914.00,,68.00,656.00
1883,Oct,South Central,SLM,76.80,86.70,69.70,12.44,16.00,82.00,2012.00,,119.00,813.00
1883,Oct,South Central,CMB,76.10,85.00,70.20,8.77,19.00,77.00,2217.00,,153.00,876.00
1883,Oct,East Coast South,NGP,79.20,85.20,74.50,15.09,17.00,79.00,3906.00,,133.00,283.00
1883,Oct,East Coast South,TRC,79.10,87.80,73.40,7.94,12.00,79.00,2088.00,,140.00,512.00
1883,Oct,East Coast South,MDS,78.60,85.80,74.50,22.18,21.00,87.00,1230.00,,10.00,248.00
1883,Oct,East Coast Central,MSL,80.60,88.60,75.90,13.35,18.00,83.00,2480.00,,4.00,1033.00
1883,Oct,Central,BLL,77.70,87.90,71.20,4.92,12.00,72.00,1183.00,,12.00,326.00
1883,Oct,East Coast North,VZG,83.60,85.70,81.40,12.90,10.00,71.00,1495.00,,0.00,1655.00
1883,Nov,South,MDR,77.00,85.50,70.50,10.98,11.00,81.00,3054.00,,893.00,768.00
1883,Nov,South Central,SLM,74.00,84.20,66.20,4.36,11.00,81.00,3291.00,,921.00,996.00
1883,Nov,South Central,CMB,74.10,82.50,67.40,4.66,14.00,76.00,3144.00,,767.00,1098.00
1883,Nov,East Coast South,NGP,76.80,82.00,72.00,17.80,16.00,76.00,5020.00,,414.00,423.00
1883,Nov,East Coast South,TRC,76.50,84.90,70.40,5.22,8.00,76.00,3473.00,,1074.00,578.00
1883,Nov,East Coast South,MDS,76.30,83.20,70.90,14.92,12.00,79.00,1390.00,,67.00,245.00
1883,Nov,East Coast Central,MSL,75.40,83.30,69.20,14.85,2.00,77.00,2779.00,,0.00,1187.00
1883,Nov,Central,BLL,72.80,85.20,62.70,1.06,5.00,61.00,1438.00,,114.00,429.00
1883,Nov,East Coast North,VZG,76.70,80.00,73.10,5.40,3.00,62.00,1252.00,,0.00,1762.00
1883,Dec,South,MDR,75.50,84.40,68.10,2.61,4.00,75.00,3577.00,,968.00,994.00
1883,Dec,South Central,SLM,71.80,82.80,63.20,2.67,6.00,78.00,3865.00,,1194.00,1112.00
1883,Dec,South Central,CMB,72.10,82.00,64.50,2.27,7.00,71.00,3898.00,,890.00,1389.00
1883,Dec,East Coast South,NGP,74.60,79.80,69.80,6.26,15.00,78.00,7154.00,,2319.00,415.00
1883,Dec,East Coast South,TRC,74.40,83.30,68.10,0.94,4.00,73.00,4198.00,,1472.00,678.00
1883,Dec,East Coast South,MDS,73.60,80.20,68.50,10.90,7.00,78.00,1994.00,,86.00,321.00
1883,Dec,East Coast Central,MSL,71.40,80.30,63.80,0.22,2.00,78.00,4193.00,,0.00,1940.00
1883,Dec,Central,BLL,69.20,83.50,58.30,0.00,0.00,52.00,1419.00,,89.00,443.00
1883,Dec,East Coast North,VZG,72.80,75.40,69.80,1.10,1.00,58.00,1505.00,,0.00,2048.00
1884,Jan,South,MDR,75.30,85.60,65.30,0.08,1.00,70.00,3318.00,,1023.00,897.00
1884,Jan,South Central,SLM,72.50,84.90,61.10,0.20,2.00,72.00,3733.00,,1202.00,1020.00
1884,Jan,South Central,CMB,71.40,82.70,61.90,0.65,3.00,65.00,3593.00,,607.00,1380.00
1884,Jan,East Coast South,NGP,74.60,80.10,68.60,1.04,4.00,71.00,13042.00,,7688.00,359.00
1884,Jan,East Coast South,TRC,73.90,85.50,64.60,0.31,2.00,72.00,4200.00,,1684.00,606.00
1884,Jan,East Coast South,MDS,73.60,82.10,66.60,2.14,3.00,77.00,2290.00,,122.00,365.00
1884,Jan,East Coast Central,MSL,72.30,81.30,64.60,1.16,3.00,81.00,4041.00,,0.00,1418.00
1884,Jan,Central,BLL,70.60,84.50,59.20,1.82,1.00,51.00,1325.00,,90.00,352.00
1884,Jan,East Coast North,VZG,73.70,77.10,69.80,0.90,1.00,64.00,2253.00,,0.00,1989.00
1884,Feb,South,MDR,78.20,91.30,66.20,0.00,0.00,62.00,2466.00,,719.00,651.00
1884,Feb,South Central,SLM,76.60,91.10,62.50,0.00,0.00,64.00,2497.00,,508.00,826.00
1884,Feb,South Central,CMB,75.40,89.10,62.50,0.00,0.00,55.00,2768.00,,343.00,1138.00
1884,Feb,East Coast South,NGP,76.10,82.80,68.30,0.00,0.00,68.00,6060.00,,2095.00,326.00
1884,Feb,East Coast South,TRC,77.10,91.10,65.20,0.00,0.00,57.00,2396.00,,623.00,465.00
1884,Feb,East Coast South,MDS,74.70,85.00,66.10,0.00,0.00,77.00,2546.00,,85.00,353.00
1884,Feb,East Coast Central,MSL,75.40,85.30,67.50,0.48,2.00,79.00,3283.00,,22.00,811.00
1884,Feb,Central,BLL,77.00,92.60,64.40,0.00,0.00,40.00,1082.00,,66.00,321.00
1884,Feb,East Coast North,VZG,78.00,80.80,74.60,0.60,1.00,66.00,1475.00,,0.00,1230.00
1884,Mar,South,MDR,82.00,96.20,70.10,0.04,1.00,59.00,1776.00,,151.00,650.00
1884,Mar,South Central,SLM,81.20,96.40,67.40,3.18,1.00,63.00,2201.00,,212.00,890.00
1884,Mar,South Central,CMB,80.50,94.90,67.50,0.25,2.00,53.00,2090.00,,48.00,1000.00
1884,Mar,East Coast South,NGP,80.80,88.30,73.80,0.00,0.00,67.00,3733.00,,331.00,307.00
1884,Mar,East Coast South,TRC,82.90,97.40,70.50,0.00,0.00,57.00,1775.00,,177.00,433.00
1884,Mar,East Coast South,MDS,78.90,89.30,70.60,0.00,0.00,79.00,2345.00,,32.00,321.00
1884,Mar,East Coast Central,MSL,79.50,91.70,70.60,0.00,0.00,78.00,3300.00,,199.00,755.00
1884,Mar,Central,BLL,84.30,100.30,71.20,0.00,0.00,31.00,1119.00,,13.00,346.00
1884,Mar,East Coast North,VZG,82.90,85.60,79.90,0.00,0.00,65.00,1674.00,,0.00,1265.00
1884,Apr,South,MDR,85.30,99.80,74.70,0.10,1.00,NA,1645.00,,68.00,581.00
1884,Apr,South Central,SLM,85.50,99.70,73.80,0.50,1.00,60.00,1877.00,,122.00,762.00
1884,Apr,South Central,CMB,83.20,96.50,73.00,0.94,3.00,58.00,2053.00,,3.00,978.00
1884,Apr,East Coast South,NGP,84.30,92.00,78.30,0.00,0.00,68.00,3700.00,,386.00,286.00
1884,Apr,East Coast South,TRC,88.10,101.50,77.00,0.00,0.00,51.00,1642.00,,14.00,413.00
1884,Apr,East Coast South,MDS,82.70,91.80,75.50,1.66,1.00,76.00,1534.00,,15.00,280.00
1884,Apr,East Coast Central,MSL,83.20,95.40,74.00,0.06,2.00,80.00,2941.00,,214.00,718.00
1884,Apr,Central,BLL,88.20,103.30,76.00,0.18,2.00,33.00,1227.00,,74.00,351.00
1884,Apr,East Coast North,VZG,85.50,88.00,82.60,0.10,1.00,64.00,1372.00,,4.00,1074.00
1884,May,South,MDR,86.50,100.40,77.00,2.80,4.00,NA,1627.00,,49.00,590.00
1884,May,South Central,SLM,84.30,97.60,74.50,5.97,14.00,67.00,1922.00,,50.00,809.00
1884,May,South Central,CMB,82.30,94.10,74.30,0.88,7.00,66.00,2073.00,,31.00,953.00
1884,May,East Coast South,NGP,86.40,97.20,80.50,1.20,2.00,64.00,5035.00,,1288.00,333.00
1884,May,East Coast South,TRC,87.60,100.80,77.60,6.49,5.00,55.00,1804.00,,55.00,477.00
1884,May,East Coast South,MDS,86.70,98.80,80.20,0.53,1.00,71.00,1203.00,,7.00,295.00
1884,May,East Coast Central,MSL,88.70,101.20,81.50,1.52,2.00,71.00,2609.00,,29.00,794.00
1884,May,Central,BLL,88.50,103.30,77.40,0.34,3.00,41.00,1479.00,,194.00,349.00
1884,May,East Coast North,VZG,87.80,89.50,85.30,0.60,1.00,68.00,1542.00,,0.00,1264.00
1884,Jun,South,MDR,86.00,99.80,76.40,3.17,3.00,NA,1727.00,,28.00,705.00
1884,Jun,South Central,SLM,83.30,95.70,72.90,1.97,7.00,67.00,1899.00,,22.00,777.00
1884,Jun,South Central,CMB,79.80,91.00,72.30,0.55,5.00,68.00,2021.00,,14.00,968.00
1884,Jun,East Coast South,NGP,86.90,100.90,79.90,0.04,1.00,56.00,7026.00,,3114.00,345.00
1884,Jun,East Coast South,TRC,87.40,100.30,78.20,0.36,2.00,52.00,1746.00,,24.00,490.00
1884,Jun,East Coast South,MDS,87.30,101.20,80.90,0.96,4.00,65.00,995.00,,1.00,243.00
1884,Jun,East Coast Central,MSL,87.80,99.30,80.70,3.55,7.00,64.00,2996.00,,5.00,931.00
1884,Jun,Central,BLL,85.10,98.10,76.30,0.98,4.00,51.00,1718.00,,277.00,396.00
1884,Jun,East Coast North,VZG,87.40,89.20,85.50,4.00,7.00,68.00,1660.00,,2.00,1379.00
1884,Jul,South,MDR,86.00,100.90,76.40,0.42,1.00,NA,1897.00,,8.00,777.00
1884,Jul,South Central,SLM,82.40,94.70,72.10,2.59,5.00,66.00,2148.00,,2.00,947.00
1884,Jul,South Central,CMB,78.50,89.80,71.00,0.18,4.00,68.00,2204.00,,5.00,1011.00
1884,Jul,East Coast South,NGP,85.10,99.50,79.10,0.40,4.00,58.00,8970.00,,4286.00,405.00
1884,Jul,East Coast South,TRC,86.70,99.70,77.90,0.12,1.00,53.00,2133.00,,259.00,471.00
1884,Jul,East Coast South,MDS,84.80,96.60,79.10,3.55,16.00,67.00,1051.00,,3.00,277.00
1884,Jul,East Coast Central,MSL,83.60,92.50,77.40,7.35,15.00,75.00,3045.00,,44.00,1052.00
1884,Jul,Central,BLL,81.30,92.20,73.90,0.58,5.00,60.00,1743.00,,250.00,394.00
1884,Jul,East Coast North,VZG,85.80,88.40,83.20,2.90,9.00,65.00,1708.00,,1.00,1376.00
1884,Aug,South,MDR,84.10,98.50,75.40,5.64,3.00,NA,1892.00,,59.00,675.00
1884,Aug,South Central,SLM,80.40,92.60,70.90,7.98,15.00,72.00,2005.00,,6.00,853.00
1884,Aug,South Central,CMB,77.70,88.60,70.30,0.81,8.00,71.00,1959.00,,1.00,921.00
1884,Aug,East Coast South,NGP,84.60,97.40,77.90,1.03,6.00,61.00,5504.00,,1146.00,309.00
1884,Aug,East Coast South,TRC,85.60,97.70,77.00,2.34,6.00,58.00,2015.00,,160.00,486.00
1884,Aug,East Coast South,MDS,84.40,96.50,77.50,1.59,11.00,67.00,1433.00,,145.00,322.00
1884,Aug,East Coast Central,MSL,83.20,90.80,77.10,5.01,16.00,75.00,4095.00,,537.00,1336.00
1884,Aug,Central,BLL,81.40,93.00,73.50,0.49,5.00,60.00,1563.00,,49.00,402.00
1884,Aug,East Coast North,VZG,85.40,87.40,83.30,11.50,10.00,70.00,1896.00,,0.00,1558.00
1884,Sep,South,MDR,83.40,96.20,75.90,2.16,11.00,NA,1908.00,,14.00,693.00
1884,Sep,South Central,SLM,80.80,93.60,70.30,1.89,16.00,69.00,2078.00,,6.00,865.00
1884,Sep,South Central,CMB,77.40,88.00,70.30,0.11,3.00,71.00,2076.00,,1.00,909.00
1884,Sep,East Coast South,NGP,83.10,94.60,76.60,2.19,7.00,67.00,4484.00,,387.00,314.00
1884,Sep,East Coast South,TRC,84.30,96.80,76.10,1.60,10.00,59.00,2049.00,,289.00,452.00
1884,Sep,East Coast South,MDS,82.80,93.30,76.40,5.56,14.00,74.00,1702.00,,542.00,272.00
1884,Sep,East Coast Central,MSL,82.20,90.40,76.60,4.48,18.00,77.00,3863.00,,161.00,1419.00
1884,Sep,Central,BLL,80.90,92.60,73.20,1.05,3.00,59.00,1440.00,,9.00,431.00
1884,Sep,East Coast North,VZG,84.00,85.70,82.10,10.00,13.00,74.00,2110.00,,4.00,1757.00
1884,Oct,South,MDR,80.10,90.70,73.90,9.29,18.00,72.00,2141.00,,20.00,723.00
1884,Oct,South Central,SLM,78.20,89.20,68.70,6.46,12.00,77.00,2206.00,,6.00,925.00
1884,Oct,South Central,CMB,76.70,85.30,70.40,7.38,16.00,77.00,2338.00,,0.00,1068.00
1884,Oct,East Coast South,NGP,79.90,86.60,75.60,20.15,16.00,78.00,4587.00,,233.00,281.00
1884,Oct,East Coast South,TRC,79.70,89.20,73.70,11.28,15.00,76.00,2219.00,,183.00,457.00
1884,Oct,East Coast South,MDS,80.10,87.50,75.20,15.03,17.00,81.00,1086.00,,32.00,299.00
1884,Oct,East Coast Central,MSL,80.40,87.90,75.40,13.07,16.00,81.00,2987.00,,79.00,1098.00
1884,Oct,Central,BLL,78.50,89.40,70.40,2.11,9.00,62.00,1420.00,,29.00,419.00
1884,Oct,East Coast North,VZG,82.70,84.80,80.30,6.00,7.00,70.00,2320.00,,1.00,2022.00
1884,Nov,South,MDR,77.20,85.00,72.20,3.33,11.00,77.00,3001.00,,227.00,1023.00
1884,Nov,South Central,SLM,74.30,84.60,65.30,2.56,12.00,80.00,2817.00,,18.00,1106.00
1884,Nov,South Central,CMB,74.30,82.40,68.50,7.86,16.00,79.00,3188.00,,304.00,1266.00
1884,Nov,East Coast South,NGP,75.60,80.20,72.20,36.85,21.00,83.00,5258.00,,359.00,335.00
1884,Nov,East Coast South,TRC,75.20,82.60,69.50,6.69,15.00,82.00,2811.00,,138.00,583.00
1884,Nov,East Coast South,MDS,75.30,81.40,71.20,33.49,19.00,84.00,1425.00,,15.00,342.00
1884,Nov,East Coast Central,MSL,75.30,83.20,69.20,1.20,4.00,77.00,3569.00,,228.00,1616.00
1884,Nov,Central,BLL,74.10,86.80,63.40,0.64,4.00,53.00,1459.00,,10.00,431.00
1884,Nov,East Coast North,VZG,78.00,80.40,75.30,0.00,0.00,59.00,2281.00,,0.00,1935.00
1884,Dec,South,MDR,75.20,82.80,69.70,5.19,10.00,77.00,6224.00,,2247.00,1531.00
1884,Dec,South Central,SLM,73.30,83.90,63.80,6.09,6.00,75.00,3174.00,,111.00,1128.00
1884,Dec,South Central,CMB,73.40,82.70,66.70,1.06,6.00,72.00,5271.00,,2101.00,1305.00
1884,Dec,East Coast South,NGP,75.30,79.40,72.40,23.57,15.00,84.00,8658.00,,2358.00,474.00
1884,Dec,East Coast South,TRC,73.60,81.40,68.00,9.72,12.00,81.00,4041.00,,911.00,640.00
1884,Dec,East Coast South,MDS,75.00,82.00,70.30,14.41,13.00,85.00,1669.00,,143.00,357.00
1884,Dec,East Coast Central,MSL,73.60,82.60,67.20,0.23,4.00,78.00,4444.00,,43.00,2108.00
1884,Dec,Central,BLL,72.50,85.60,61.50,0.01,1.00,59.00,1314.00,,7.00,430.00
1884,Dec,East Coast North,VZG,75.40,77.80,72.50,0.00,0.00,61.00,2524.00,,2.00,1963.00
1885,Jan,South,MDR,75.80,86.00,68.10,0.00,0.00,69.00,6050.00,,2828.00,1268.00
1885,Jan,South Central,SLM,73.90,87.10,61.20,0.00,0.00,66.00,4090.00,,1108.00,1153.00
1885,Jan,South Central,CMB,73.30,85.10,63.10,0.00,0.00,62.00,4985.00,,2230.00,1268.00
1885,Jan,East Coast South,NGP,76.50,81.50,71.80,0.00,0.00,76.00,7479.00,,2106.00,326.00
1885,Jan,East Coast South,TRC,74.90,85.60,65.70,0.00,0.00,75.00,5552.00,,2505.00,681.00
1885,Jan,East Coast South,MDS,74.90,84.00,67.50,0.01,1.00,76.00,1659.00,,107.00,399.00
1885,Jan,East Coast Central,MSL,74.20,85.10,66.00,0.08,1.00,75.00,2812.00,,20.00,1098.00
1885,Jan,Central,BLL,72.50,88.50,58.60,0.00,0.00,51.00,1230.00,,0.00,411.00
1885,Jan,East Coast North,VZG,76.20,79.50,72.00,0.30,2.00,67.00,2298.00,,0.00,1483.00
1885,Feb,South,MDR,79.00,91.70,69.10,0.00,0.00,60.00,2901.00,,840.00,924.00
1885,Feb,South Central,SLM,78.30,92.90,65.10,0.00,0.00,61.00,3249.00,,1041.00,884.00
1885,Feb,South Central,CMB,76.80,90.80,65.10,0.00,0.00,59.00,2358.00,,431.00,873.00
1885,Feb,East Coast South,NGP,78.60,84.70,72.20,0.00,0.00,70.00,4753.00,,774.00,198.00
1885,Feb,East Coast South,TRC,77.70,90.80,67.30,0.00,0.00,66.00,2489.00,,495.00,466.00
1885,Feb,East Coast South,MDS,76.30,85.30,67.90,0.00,0.00,74.00,1250.00,,40.00,332.00
1885,Feb,East Coast Central,MSL,76.50,87.80,69.10,0.58,1.00,75.00,2323.00,,335.00,686.00
1885,Feb,Central,BLL,79.60,95.40,64.90,0.00,0.00,38.00,1124.00,,20.00,402.00
1885,Feb,East Coast North,VZG,79.30,81.80,75.70,0.00,0.00,66.00,2187.00,,101.00,1565.00
1885,Mar,South,MDR,82.80,95.40,72.50,0.01,1.00,67.00,2002.00,,109.00,933.00
1885,Mar,South Central,SLM,81.90,97.30,68.50,0.14,1.00,60.00,2506.00,,565.00,824.00
1885,Mar,South Central,CMB,80.70,94.60,69.40,0.84,2.00,58.00,1887.00,,228.00,767.00
1885,Mar,East Coast South,NGP,81.70,87.60,76.20,0.00,0.00,74.00,4892.00,,799.00,315.00
1885,Mar,East Coast South,TRC,82.70,96.00,71.90,0.07,1.00,64.00,1968.00,,165.00,477.00
1885,Mar,East Coast South,MDS,79.40,88.30,71.30,0.59,2.00,75.00,1259.00,,15.00,345.00
1885,Mar,East Coast Central,MSL,79.00,92.40,70.90,0.89,5.00,74.00,2911.00,,604.00,791.00
1885,Mar,Central,BLL,84.10,100.20,68.60,0.19,1.00,33.00,1300.00,,78.00,399.00
1885,Mar,East Coast North,VZG,82.00,84.90,78.50,1.90,3.00,66.00,2429.00,,303.00,1645.00
1885,Apr,South,MDR,85.40,100.10,75.20,0.02,1.00,63.00,1754.00,,5.00,856.00
1885,Apr,South Central,SLM,86.70,101.50,73.50,0.61,1.00,62.00,2152.00,,208.00,837.00
1885,Apr,South Central,CMB,83.90,98.10,73.40,0.38,1.00,55.00,1968.00,,378.00,741.00
1885,Apr,East Coast South,NGP,84.40,90.20,79.30,0.00,0.00,75.00,3789.00,,399.00,311.00
1885,Apr,East Coast South,TRC,87.50,100.40,76.20,0.00,0.00,55.00,1830.00,,39.00,461.00
1885,Apr,East Coast South,MDS,82.90,91.90,75.40,0.00,0.00,74.00,1062.00,,7.00,276.00
1885,Apr,East Coast Central,MSL,83.40,94.70,75.50,0.00,0.00,77.00,3232.00,,841.00,885.00
1885,Apr,Central,BLL,89.00,104.30,76.10,0.00,0.00,38.00,1266.00,,37.00,433.00
1885,Apr,East Coast North,VZG,86.60,89.10,83.60,0.00,0.00,64.00,2364.00,,362.00,1496.00
1885,May,South,MDR,85.70,101.80,74.90,1.65,5.00,62.00,1629.00,,0.00,715.00
1885,May,South Central,SLM,86.00,100.40,75.20,3.55,11.00,68.00,2270.00,,122.00,963.00
1885,May,South Central,CMB,83.10,97.10,75.10,2.47,9.00,64.00,1770.00,,144.00,736.00
1885,May,East Coast South,NGP,86.20,91.40,81.20,0.20,1.00,74.00,3610.00,,303.00,281.00
1885,May,East Coast South,TRC,88.20,101.20,79.40,0.99,5.00,57.00,1816.00,,95.00,400.00
1885,May,East Coast South,MDS,85.20,93.90,79.50,0.07,1.00,72.00,1082.00,,1.00,282.00
1885,May,East Coast Central,MSL,85.80,96.00,79.70,1.54,3.00,75.00,3045.00,,751.00,899.00
1885,May,Central,BLL,87.50,101.70,76.20,2.29,10.00,44.00,1352.00,,41.00,418.00
1885,May,East Coast North,VZG,87.80,89.90,85.20,0.30,1.00,64.00,2141.00,,225.00,1419.00
1885,Jun,South,MDR,NA,95.90,76.00,1.85,3.00,NA,1771.00,,0.00,753.00
1885,Jun,South Central,SLM,80.10,91.50,71.50,5.57,13.00,77.00,2208.00,,6.00,973.00
1885,Jun,South Central,CMB,76.30,85.50,71.00,4.05,20.00,84.00,1925.00,,40.00,840.00
1885,Jun,East Coast South,NGP,84.60,92.70,78.90,4.74,10.00,70.00,3555.00,,313.00,281.00
1885,Jun,East Coast South,TRC,84.80,95.60,77.40,1.63,6.00,69.00,1819.00,,43.00,426.00
1885,Jun,East Coast South,MDS,85.50,95.60,79.50,3.26,13.00,66.00,1055.00,,0.00,265.00
1885,Jun,East Coast Central,MSL,85.00,93.80,78.70,8.60,14.00,74.00,2941.00,,561.00,996.00
1885,Jun,Central,BLL,82.50,94.10,74.60,3.75,5.00,59.00,1500.00,,53.00,410.00
