Year,Month,Stations,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv,
1893,Feb,JES,60.1,73.9,54.3,4.12,7,85,65,3347,
1893,Feb,CAL,61.4,74.2,56.5,4.3,7,83,44,623,
1893,Feb,SAU,63.8,75.4,60,2.29,7,80,124,2075,
1893,Feb,BUR,59.4,73.7,56.2,5.51,8,73,24,1850,
1893,Feb,BRH,56.8,72.2,54.2,4.06,6,91,8,2057,
1893,Feb,PUR,52.7,71,49.3,1.31,3,90,0,3327,
1893,Feb,CUT,68.5,81.9,65,2.27,3,73,127,1685,
1893,Mar,CHI,70.5,84,64.1,2.87,2,82,74,2285,
1893,Mar,DAC,70.3,83.8,64.8,6.13,6,83,253,2318,
1893,Mar,JES,71.2,84.6,64.7,2.28,6,86,15,3250,
1893,Mar,CAL,71.8,83.7,65.6,1.85,5,84,98,604,
1893,Mar,SAU,74.1,82.3,70,3.76,5,89,68,1855,
1893,Mar,BUR,70.8,84.5,65.1,3.1,4,73,9,1725,
1893,Mar,BRH,66.7,83.9,63.2,1.35,2,88,4,2302,
1893,Mar,PUR,64.7,83.8,58.6,0.08,1,85,0,3412,
1893,Mar,CUT,74.6,88.2,69.9,3.2,3,75,100,1865,
1893,Apr,CHI,78.4,87.8,72.3,4.43,4,84,36,2197,
1893,Apr,DAC,78.8,90.2,73.1,6.21,5,83,906,2680,
1893,Apr,JES,80.6,93.5,74.1,2.39,5,86,37,2998,
1893,Apr,CAL,80.9,92.4,75.1,0.17,1,80,187,629,
1893,Apr,SAU,82.2,88.7,79,1.16,2,82,147,1887,
1893,Apr,BUR,79.8,96.8,74.9,1.36,4,78,32,1721,
1893,Apr,BRH,77.5,95.1,73.7,3.92,7,89,6,3169,
1893,Apr,PUR,77.3,94.4,70.8,5.05,4,77,0,3510,
1893,Apr,CUT,82.6,98.9,77.1,0.59,2,71,174,1953,
1893,May,CHI,79.5,85.9,74.2,21.44,15,88,46,2529,
1893,May,DAC,80.2,88.2,75.6,13.4,11,85,700,3571,
1893,May,JES,81.1,89.1,75.8,16.21,14,87,18,3210,
1893,May,CAL,81.2,89.2,75.5,17.11,11,82,127,690,
1893,May,SAU,82.4,88.2,77.9,20.84,15,85,109,1871,
1893,May,BUR,80.8,91.1,75.9,21.84,10,78,10,1901,
1893,May,BRH,79.4,90.1,76.1,7.62,8,88,2,3021,
1893,May,PUR,81.1,92.2,75.5,1.41,4,79,0,4116,
1893,May,CUT,83.6,94.2,78.3,19.02,12,73,43,1872,
1893,Jun,CHI,79.7,84.5,75.9,37.5,20,91,26,2087,
1893,Jun,DAC,80,87.4,77.7,18.5,17,91,98,2336,
1893,Jun,JES,82.2,88.7,77.9,15.94,18,90,10,3277,
1893,Jun,CAL,81.3,87.7,78.1,25.65,15,87,41,660,
1893,Jun,SAU,83.2,87.7,80.3,10.36,12,87,29,2227,
1893,Jun,BUR,81.8,89.6,78.7,11.17,16,84,5,1359,
1893,Jun,BRH,80.6,89.2,77.9,23.13,17,92,3,1890,
1893,Jun,PUR,81.5,91.1,77.5,8.14,14,85,5,2932,
1893,Jun,CUT,83.4,91.1,78.9,6.32,10,77,10,1271,
1893,Jul,CHI,79.4,84.4,75.9,12.99,19,92,26,2489,
1893,Jul,DAC,81.4,87.6,79.2,8.3,19,90,57,2847,
1893,Jul,JES,82.4,88.4,78.7,8.09,21,90,2,3696,
1893,Jul,CAL,81.8,86.9,78.5,10.97,16,89,76,647,
1893,Jul,SAU,82.8,87.3,80.2,16.88,15,89,20,2512,
1893,Jul,BUR,81.7,88.8,79.4,15.17,13,86,11,1638,
1893,Jul,BRH,80.7,87.5,79,12.51,18,95,2,2007,
1893,Jul,PUR,81.3,87.7,78.3,23.63,23,91,2,2702,
1893,Jul,CUT,83.1,90.4,78.3,6.48,11,77,174,1585,
1893,Aug,CHI,80.4,85.9,76.6,21.68,17,90,24,2382,
1893,Aug,DAC,81.8,87.5,79.3,14.07,14,90,72,2489,
1893,Aug,JES,82.6,88.9,79.2,7.47,15,91,5,3647,
1893,Aug,CAL,82.1,87.6,78.8,8.37,18,88,172,722,
1893,Aug,SAU,82.8,87.9,80.1,16.02,15,91,35,2448,
1893,Aug,BUR,82.2,89.2,79.7,4.04,12,86,44,1940,
1893,Aug,BRH,81.5,88.1,79.5,10.87,19,92,14,2736,
1893,Aug,PUR,82.5,89,79.5,10.93,15,89,7,3258,
1893,Aug,CUT,82.7,89.6,78.3,16.49,13,80,74,1640,
1893,Sep,CHI,80.5,86.6,75.9,8.34,12,89,7,1941,
1893,Sep,DAC,81.3,88.2,78.2,9.2,15,89,471,2771,
1893,Sep,JES,82,88,78.1,9.11,10,90,37,4757,
1893,Sep,CAL,81.6,86.7,77.8,8.74,13,87,126,681,
1893,Sep,SAU,82,87.4,78.9,16.86,15,90,28,2398,
1893,Sep,BUR,80.9,87.6,78.1,12.91,18,86,9,1866,
1893,Sep,BRH,80.3,87.4,78.1,9.99,17,93,56,2714,
1893,Sep,PUR,80.2,87.3,77.3,15.31,15,91,5,2403,
1893,Sep,CUT,81.7,88.1,78,14.98,14,81,193,1389,
1893,Oct,CHI,78.4,85.8,73.8,15.59,13,91,16,2313,
1893,Oct,DAC,79,87.1,74.5,5.03,7,87,4217,4617,
1893,Oct,JES,81,87.9,75.6,4.99,7,88,959,7732,
1893,Oct,CAL,79.3,86.4,74.8,7.34,8,84,101,1142,
1893,Oct,SAU,80,87,76.7,5.38,7,87,86,3138,
1893,Oct,BUR,79.1,87.4,75.1,5.16,6,83,32,2905,
1893,Oct,BRH,78.4,86.5,75.9,3.09,7,91,604,4763,
1893,Oct,PUR,77.7,86.9,73.8,4.02,5,90,11,5325,
1893,Oct,CUT,79.7,89.3,74.5,5.47,5,78,254,2430,
1893,Nov,CHI,71.4,83.3,66.9,0.02,1,92,55,1985,
1893,Nov,DAC,71.6,83.3,66.3,0.06,1,85,5168,4756,
1893,Nov,JES,71.4,82.3,65.3,0.04,1,86,1168,11036,
1893,Nov,CAL,71,80.7,65.6,0.03,1,80,109,1142,
1893,Nov,SAU,72.2,81.1,67.5,0.04,1,87,150,4009,
1893,Nov,BUR,70.3,81.7,65.8,0.18,1,76,40,3366,
1893,Nov,BRH,68.7,80.7,66.1,0,0,88,2110,6195,
1893,Nov,PUR,66.3,80.3,62.6,0.02,1,92,165,6030,
1893,Nov,CUT,73.3,84.4,68.2,0,0,73,399,2535,
1893,Dec,CHI,65.5,77.8,57.3,0,0,91,273,2544,
1893,Dec,DAC,61.6,78.8,56.6,0,0,86,4747,5253,
1893,Dec,JES,60.8,77.2,54.7,0,0,88,1133,12577,
1893,Dec,CAL,60.9,75.9,55.8,0,0,86,253,1316,
1893,Dec,SAU,62.5,76.1,58.1,0,0,92,516,4854,
1893,Dec,BUR,60.5,77.3,56.1,0,0,77,207,3394,
1893,Dec,BRH,58.9,75.8,56.6,0,0,91,1525,5482,
1893,Dec,PUR,54.4,73.9,50.9,0,0,92,274,7530,
1893,Dec,CUT,64.6,81.4,59.3,0,0,72,367,3162,
1894,Jan,CHI,59.5,78.7,53.9,0,0,89,406,3271,
1894,Jan,DAC,59.2,79,54.9,0,0,84,2380,5305,
1894,Jan,JES,59.6,78.1,53.2,0,0,86,893,8290,
1894,Jan,CAL,60.8,78.1,55.7,0,0,83,596,1126,
1894,Jan,SAU,63.8,76.7,59.6,0,0,89,1179,3791,
1894,Jan,BUR,60.3,79.2,55.8,0,0,70,422,3737,
1894,Jan,BRH,58.8,77.5,55,0,0,86,478,4285,
1894,Jan,PUR,53.8,74.3,49.9,0,0,91,24,6938,
1894,Jan,CUT,65.1,85,60.8,0,0,73,362,3743,
1894,Feb,CHI,66,84.6,60.8,0.76,2,89,344,2265,
1894,Feb,*DAC,66.6,84.1,59.6,2.19,3,89,852,3010,
1894,Feb,JES,65.9,84.5,58.9,0.24,1,82,289,5018,
1894,Feb,CAL,66.1,83.6,61.6,0.25,1,85,467,732,
1894,Feb,SAU,71,82.6,66.5,0.55,1,88,942,2799,
1894,Feb,BUR,66.5,84.4,61,0.68,1,68,336,2507,
1894,Feb,BRH,64.1,82.6,59.9,0.65,1,85,302,2828,
1894,Feb,PUR,60.3,79.9,56.1,0.48,2,91,14,4865,
1894,Feb,CUT,71.1,91.5,66.5,0.03,1,75,287,2274,
1894,Mar,CHI,73.6,84.7,68.4,12.44,8,92,353,1968,
1894,Mar,DAC,74.3,87.8,67.8,4.83,6,91,1166,3105,
1894,Mar,JES,75.3,93.7,NA,1.07,2,75,1076,4861,
1894,Mar,CAL,75.8,91.7,69.7,1.5,2,77,395,890,
1894,Mar,SAU,79.5,88.2,76.2,0.33,1,82,1051,2907,
1894,Mar,BUR,76,93.7,68.1,0.18,1,55,760,3123,
1894,Mar,BRH,72.4,92.2,65.5,0.12,1,63,564,3463,
1894,Mar,PUR,68.5,88.9,59.6,0.06,1,66,100,5204,
1894,Mar,CUT,79.2,98.2,74.1,0.16,1,74,368,2401,
1894,Apr,CHI,80.2,88.6,73.4,0.86,3,83,244,2136,
1894,Apr,DAC,80.4,92.2,72.5,2.32,5,89,2122,3804,
1894,Apr,JES,81.7,97.2,74.2,2.9,3,82,1238,5454,
1894,Apr,CAL,81.2,94.5,75.3,3.47,4,81,279,943,
1894,Apr,SAU,84.2,90.8,80.5,0.07,1,79,520,2814,
1894,Apr,BUR,80.6,98.4,75.5,1.58,4,75,536,3707,
1894,Apr,BRH,80.1,98.7,74.2,1.21,2,78,684,3780,
1894,Apr,PUR,77.9,96,70.2,1.91,2,70,909,6259,
1894,Apr,CUT,84.3,100.8,78,0.66,2,69,666,3277,
1894,May,CHI,81.5,89.2,75,17.03,18,84,266,2400,
1894,May,DAC,81.1,91.3,74.2,10.61,12,90,576,2987,
1894,May,JES,85,98.1,77.3,7.86,8,85,177,3672,
1894,May,CAL,85.3,95.9,79.7,3,5,80,108,592,
1894,May,SAU,86.7,92.8,83.3,0.38,2,82,84,2109,
1894,May,BUR,84.7,102,79.6,4.65,7,76,145,2572,
1894,May,BRH,82.8,101.5,78.4,1.49,3,82,252,2517,
1894,May,PUR,82.1,97.1,76.2,1.96,2,75,1361,4887,
1894,May,CUT,88.4,105.3,82.1,0.17,1,69,308,2470,
1894,Jun,CHI,80.5,86.6,76.1,19.09,18,89,135,2243,
1894,Jun,DAC,80.9,88.5,76.3,18.87,20,94,60,2062,
1894,Jun,JES,82.4,90.4,77.6,8.57,15,90,8,2618,
1894,Jun,CAL,83.3,90.1,78.3,10.23,18,86,78,521,
1894,Jun,SAU,84.2,89.2,80.9,11.02,18,86,89,1509,
1894,Jun,BUR,82.9,92.8,78.9,8.8,13,83,93,1773,
1894,Jun,BRH,81.7,91.9,78.1,7.77,14,90,44,1492,
1894,Jun,PUR,81.7,91.1,78.1,12.47,20,86,145,3025,
1894,Jun,CUT,84.5,93.9,79.3,19.45,15,76,310,1757,
1894,Jul,CHI,79.1,85.4,76.3,27.11,20,91,73,2711,
1894,Jul,DAC,80.2,87.4,76.3,21.92,18,94,53,2810,
1894,Jul,JES,81.9,87.7,77.1,15.32,18,91,20,3022,
1894,Jul,CAL,81.1,87,78,11.34,18,88,84,672,
1894,Jul,SAU,81.8,86.1,79.2,24.64,20,89,49,1929,
1894,Jul,BUR,80.9,90,78.2,13.49,19,88,141,2360,
1894,Jul,BRH,80.6,88.7,78.3,12.44,14,92,14,1985,
1894,Jul,PUR,83.4,90.9,79.6,9.24,11,84,28,3567,
1894,Jul,CUT,82.1,87.2,77.9,10.4,15,78,954,2749,
1894,Aug,CHI,79.2,85.1,75.6,15.93,17,91,22,2244,
1894,Aug,DAC,79.2,85.7,75.9,15.52,21,95,62,2507,
1894,Aug,JES,81.6,87.4,77.3,8.18,13,92,29,3347,
1894,Aug,CAL,80.9,86.1,77.9,4.82,16,90,67,700,
1894,Aug,SAU,81.2,85.8,79.1,17.2,18,90,149,2525,
1894,Aug,BUR,81,87.8,78.9,10.52,18,88,283,2414,
1894,Aug,BRH,80.4,86.5,78.3,16.1,22,94,1,2002,
1894,Aug,PUR,81.5,88,78.5,11.7,20,90,35,2612,
1894,Aug,CUT,82.3,89,78,6.55,11,79,990,3503,
1894,Sep,CHI,81.4,87.5,76.6,4.95,9,87,12,1816,
1894,Sep,DAC,80.7,88.3,76.8,12.8,12,93,241,2703,
1894,Sep,JES,82.4,89.1,77.5,3.96,12,92,5,3637,
1894,Sep,CAL,81.6,87.5,77.8,6.52,15,89,83,713,
1894,Sep,SAU,82.8,88.7,80.1,3.16,11,88,84,2530,
1894,Sep,BUR,81.6,89,78.9,5.14,14,88,185,2710,
1894,Sep,BRH,82.2,87.9,79.2,9.24,12,90,39,2612,
1894,Sep,PUR,79.8,87.1,77.6,17.01,13,92,50,3054,
1894,Sep,CUT,83.4,90.1,78.6,5.13,13,78,682,3522,
1894,Oct,CHI,78.5,86,74,7.71,7,90,4,2126,
1894,Oct,DAC,79.5,87.6,74.6,4.21,5,91,403,4155,
1894,Oct,JES,80.2,88,74.8,2.76,7,90,69,4618,
1894,Oct,CAL,79.5,86,75.4,4.41,12,88,101,998,
1894,Oct,SAU,81.2,87,77.7,11.59,14,88,39,2614,
1894,Oct,BUR,79.2,87.9,76.1,3.89,7,85,53,3156,
1894,Oct,BRH,79.6,86.6,76.1,4.31,10,87,62,3818,
1894,Oct,PUR,78.4,86.5,74.4,8.1,9,89,307,4741,
1894,Oct,CUT,80.8,88.4,76.9,5.31,5,78,550,3943,
1894,Nov,CHI,71.2,82.4,65,1.75,4,87,124,2072,
1894,Nov,DAC,71.1,81.9,63.2,1.85,7,88,551,4635,
1894,Nov,JES,69.4,80.4,62.8,6.79,5,91,344,6520,
1894,Nov,CAL,69.5,79.8,64.3,3.04,4,84,106,1009,
1894,Nov,SAU,71.4,80,66.6,6.42,4,88,175,3276,
1894,Nov,BUR,68.2,80.8,64.6,1.68,3,80,33,3558,
1894,Nov,BRH,69.2,79.3,65.4,2.3,2,86,634,4378,
1894,Nov,PUR,66.5,80.1,61.7,0.08,1,89,215,6217,
1894,Nov,CUT,71.4,83.3,67.1,2.63,4,75,788,3560,
1894,Dec,CHI,64,77.3,59.1,1.76,4,91,552,2668,
1894,Dec,DAC,64.3,77.8,56.3,0.06,1,92,739,5554,
1894,Dec,JES,61.3,76.9,56.3,0.05,1,89,410,7190,
1894,Dec,CAL,62.3,76.3,58.2,0.08,1,85,256,1098,
1894,Dec,SAU,64.1,75.8,60.2,0.66,1,90,558,3847,
1894,Dec,BUR,61.7,77.6,57.4,0,0,76,138,3906,
1894,Dec,BRH,61.6,75.8,58.3,0,0,87,794,3606,
1894,Dec,PUR,56.4,75.4,53,0,0,94,294,7313,
1894,Dec,CUT,65.3,81.3,60.9,0,0,78,447,4175,
1895,Jan,CHI,61,78.1,55.8,0,0,88,189,2832,
1895,Jan,DAC,61.4,77.5,53.2,0,0,91,862,4369,
1895,Jan,JES,59,76.3,52.3,0.28,1,88,833,5823,
1895,Jan,CAL,60,77,55.6,0,0,86,289,941,
1895,Jan,SAU,62.7,76.4,59.4,0,0,91,586,3248,
1895,Jan,BUR,59.1,77.4,55.7,1.2,1,78,162,3277,
1895,Jan,BRH,59.1,75.2,55.1,0.19,1,88,235,2713,
1895,Jan,PUR,53.3,73.5,49.7,0.17,1,92,80,6178,
1895,Jan,CUT,64.9,84.2,62,0,0,86,203,3196,
1895,Feb,CHI,62.1,82.3,56.5,0,0,83,107,2298,
1895,Feb,DAC,63.5,82.5,54.6,0,0,86,348,3644,
1895,Feb,JES,63.6,82.1,54.7,0,0,76,447,4233,
1895,Feb,CAL,64.1,81.9,58.6,0.02,1,78,272,760,
1895,Feb,SAU,68,80.8,64.2,0.08,1,87,575,2649,
1895,Feb,BUR,63,82.4,57.2,0.02,1,65,83,2503,
1895,Feb,BRH,61.3,80.3,55.8,0.16,1,80,117,2208,
1895,Feb,PUR,56.5,78.9,51.3,0.14,1,88,0,4286,
1895,Feb,CUT,69.2,88.7,66.3,0,0,81,152,2223,
1895,Mar,CHI,73.5,87.9,66.7,0.25,1,81,81,2154,
1895,Mar,DAC,74.6,90.1,66.9,0.49,3,90,490,4078,
1895,Mar,JES,74.3,91.8,67,0.23,1,78,592,3800,
1895,Mar,CAL,74,91.1,68.6,0.18,1,81,456,873,
1895,Mar,SAU,77.7,87.1,74.8,0.08,1,82,1104,2761,
1895,Mar,BUR,72.6,92.7,66.8,0.21,1,66,177,2606,
1895,Mar,BRH,72.1,91.5,66,0.88,3,71,221,2318,
1895,Mar,PUR,68.9,89.1,62.1,0.36,2,71,0,4199,
1895,Mar,CUT,75.2,97.4,70.7,0.06,1,76,281,2883,
1895,Apr,CHI,78.6,89.7,71.6,4.62,6,79,539,2630,
1895,Apr,DAC,80.2,92.1,70.9,7.1,6,87,5596,4850,
1895,Apr,JES,79.6,93.7,72.9,4.07,6,79,2159,5258,
1895,Apr,CAL,79.7,92.2,73.9,1.76,4,76,677,1226,
1895,Apr,SAU,81.9,89.1,77.4,1.77,2,79,1464,3114,
1895,Apr,BUR,79.2,96,74.2,2.54,7,71,473,3246,
1895,Apr,BRH,78.3,94.7,72.9,0.83,4,75,121,2867,
1895,Apr,PUR,76.5,94.7,68.9,0.28,1,63,153,5823,
1895,Apr,CUT,80.8,98.3,76.1,1.42,2,75,229,3311,
1895,May,CHI,81.2,88.3,75.2,13.09,13,85,608,2451,
1895,May,DAC,81.3,90.1,75.5,12.59,10,91,1180,3173,
1895,May,JES,83.6,94.8,77.1,6.5,10,84,1031,4268,
1895,May,CAL,85.4,96,79.2,2.41,4,79,291,809,
1895,May,SAU,86.5,91.7,82.7,3.64,4,81,434,2759,
1895,May,BUR,84.8,99.6,79.9,5.4,6,75,175,2354,
1895,May,BRH,83.2,98.1,78.1,1.77,4,81,41,2105,
1895,May,PUR,81.6,94.5,76.1,4.51,7,76,284,4147,
1895,May,CUT,86.3,102.9,81.8,1.8,3,73,187,1960,
1895,Jun,CHI,81.2,88.3,76.7,14.01,10,85,137,2894,
1895,Jun,DAC,81.8,89.9,76.4,7.72,15,92,142,2388,
1895,Jun,JES,84.1,91.6,78.5,7.38,11,86,49,2830,
1895,Jun,CAL,83.4,90.4,77.8,11.82,16,85,141,635,
1895,Jun,SAU,84.3,90.3,80.6,12.9,16,86,33,1960,
1895,Jun,BUR,83.3,93.2,78.3,11.39,13,81,21,1698,
1895,Jun,BRH,82.6,93.5,78.4,6.45,9,86,30,1537,
1895,Jun,PUR,83.3,93.8,78.6,4.76,8,80,77,3553,
1895,Jun,CUT,82.7,93.7,79.4,23.1,16,81,108,1550,
1895,Jul,CHI,80.9,86.7,77.4,20.78,17,88,102,3498,
1895,Jul,DACV,81.2,88.4,77.4,9.15,14,95,41,2576,
1895,Jul,JES,83.6,90.9,79,5.18,14,88,8,3286,
1895,Jul,CAL,82.6,88.9,78.8,4.53,12,87,108,822,
1895,Jul,SAU,84,89,81.4,6.75,13,86,70,2437,
1895,Jul,BUR,82.7,91,79.2,8.47,12,85,108,2337,
1895,Jul,BRH,81.9,89.4,78.8,7.88,14,91,91,1746,
1895,Jul,PUR,81.8,88.7,78.9,20.23,21,88,19,3527,
1895,Jul,CUT,82.5,90.1,79.2,11.5,14,83,644,1823,
1895,Aug,CHI,80.2,86.4,76.4,12.31,14,88,96,2567,
1895,Aug,DAC,80,87.2,76.5,15.24,16,94,28,2297,
1895,Aug,JES,82.5,89,78.4,8.78,19,89,3,3187,
1895,Aug,CAL,81.3,87,77.9,11.84,20,90,97,805,
1895,Aug,SAU,82.2,87.4,79.9,10.47,17,90,72,3028,
1895,Aug,BUR,82.1,90.1,79,4.87,10,86,187,2295,
1895,Aug,BRH,81.7,88.7,78.7,5.88,15,91,50,1858,
1895,Aug,PUR,81.6,88.7,78.9,8.94,18,89,0,3279,
1895,Aug,CUT,80.8,88.6,78.2,18.92,19,87,386,1528,
1895,Sep,CHI,80.5,87.5,76.3,15.99,12,90,76,2622,
1895,Sep,DAC,81.2,88.8,76.5,9.21,11,93,39,2805,
1895,Sep,JES,83.7,90.7,78.5,4.68,9,88,8,4174,
1895,Sep,CAL,83.2,89.4,78.8,4.03,10,85,166,991,
1895,Sep,SAU,84,89.8,81,4.61,6,87,163,3152,
1895,Sep,BUR,83.1,91.3,79.6,7.96,10,83,144,2763,
1895,Sep,BRH,83,90.2,78.9,9.86,10,88,70,2273,
1895,Sep,PUR,82.3,89.9,78.3,5.48,8,87,0,3951,
1895,Sep,CUT,82.1,91.7,78.6,6.8,10,82,481,1771,
1895,Oct,CHI,76.2,86.2,70.1,5.52,3,88,73,2550,
1895,Oct,DAC,77.5,85.6,69.5,7.97,5,92,748,4075,
1895,Oct,JES,79.3,87.7,71.3,6.16,5,83,223,6008,
1895,Oct,CAL,78.3,86,73.2,2.79,5,83,244,1187,
1895,Oct,SAU,79.6,86.5,74.9,4.64,4,85,141,3491,
1895,Oct,BUR,76.6,88.2,72.2,3.7,2,79,115,3132,
1895,Oct,BRH,77.6,87.8,71.6,1.73,3,82,267,3048,
1895,Oct,PUR,74.6,87.6,68.1,0.13,1,85,6,5334,
1895,Oct,CUT,77.9,89.2,74.2,2.93,6,82,669,1707,
1895,Nov,CHI,70.5,83.9,65,0.17,1,92,218,2492,
1895,Nov,DAC,72.2,83.9,64.2,0.08,1,93,3934,5058,
1895,Nov,JES,72.6,84.5,64.3,0.06,1,86,1678,8397,
1895,Nov,CAL,71.9,83.5,66,0,0,84,254,1238,
1895,Nov,SAU,73.8,83.3,69.2,0.03,1,87,549,4626,
1895,Nov,BUR,70.4,85.2,65.7,0,0,79,408,3726,
1895,Nov,BRH,70.4,84.3,65.3,0,0,86,564,3460,
1895,Nov,PUR,66.5,84.1,61.1,0.28,1,87,179,6577,
1895,Nov,CUT,71,86.6,67.7,1.66,1,82,540,1828,
1895,Dec,CHI,61.8,78,57,4.47,2,91,483,3863,
1895,Dec,DAC,62,77.8,54.4,2.43,1,94,3562,6235,
1895,Dec,JES,59.7,77.5,52.2,0.04,1,79,3082,11886,
1895,Dec,CAL,59.9,76.8,54.6,0,0,73,452,2088,
1895,Dec,SAU,62.5,76.8,58.2,0.06,1,82,1625,6620,
1895,Dec,BUR,59.6,77.6,54.5,0,0,65,1121,4962,
1895,Dec,BRH,57.3,76.9,53.1,0.22,1,85,486,4015,
1895,Dec,PUR,53.3,76.8,47.6,0,0,86,255,10079,
1895,Dec,CUT,60.5,80.8,57.2,0.02,1,75,244,3397,
1896,Jan,CHI,58.7,77.4,54.1,0.03,1,90,206,2840,
1896,Jan,DAC,60.5,78.2,52.5,0,0,94,587,3736,
1896,Jan,JES,57.3,78.6,50.6,0.02,1,84,1367,7033,
1896,Jan,CAL,58.3,78.3,53.4,0.03,1,83,490,1111,
1896,Jan,SAU,61.9,77.6,57.7,0,0,87,1431,4701,
1896,Jan,BUR,57.3,79.6,53.1,0.05,1,68,758,3248,
1896,Jan,BRH,55,78.4,51,0.06,1,86,321,2553,
1896,Jan,PUR,51.1,76.7,46.2,0,0,66,26,6862,
1896,Jan,CUT,59.6,83.5,57.1,0,0,81,219,2750,
1896,Feb,CHI,65.6,81.4,61.2,9.85,3,88,160,2648,
1896,Feb,DAC,67.1,83.8,59.9,0.33,2,96,311,3143,
1896,Feb,JES,65.4,85.9,57.8,0.23,1,80,857,5349,
1896,Feb,CAL,67.4,85.8,61,0.02,1,76,807,1015,
1896,Feb,SAU,70.7,83.3,67.5,0.21,2,85,1878,4293,
1896,Feb,BUR,65.8,86.8,59.2,0.32,1,65,743,3664,
1896,Feb,BRH,62.2,85,NA,0.27,1,75,199,2795,
1896,Feb,PUR,57.1,81.6,51,0,0,85,0,6784,
1896,Feb,CUT,68.6,92.7,65.9,0,0,79,370,2980,
1896,Mar,CHI,74.5,85.7,69.8,0.41,1,86,197,2661,
1896,Mar,DAC,75.8,90.3,70.3,1.94,3,96,1639,4503,
1896,Mar,JES,77.7,95.5,70.4,0.36,1,80,2771,6695,
1896,Mar,CAL,77.1,93.7,71.7,0.15,1,82,1226,1329,
1896,Mar,SAU,79.9,88.9,76.8,0.3,1,84,3150,4593,
1896,Mar,BUR,78.4,96.6,70.3,0,0,60,1692,4687,
1896,Mar,BRH,75.1,96.6,67.8,0.01,1,67,668,4483,
1896,Mar,PUR,69,94.8,60.2,0,0,NA,59,8540,
1896,Mar,CUT,77.7,99.2,74.5,0.5,1,82,820,3856,
1896,Apr,CHI,82,89.7,75.5,4.17,2,77,342,2241,
1896,Apr,DAC,82.7,94.1,74.4,5.74,5,87,1903,3717,
1896,Apr,JES,84.1,101.4,76.5,1.96,5,78,2588,5598,
1896,Apr,CAL,84.2,99.6,78,0.05,1,75,1006,960,
1896,Apr,SAU,84.4,92.2,81.5,0.2,1,80,2500,3271,
1896,Apr,BUR,85.3,105.3,78.1,0.18,1,62,1404,3002,
1896,Apr,BRH,82.4,104,76.3,1.29,1,71,1996,3715,
1896,Apr,PUR,78.4,101.1,71.3,0,0,58,407,6638,
1896,Apr,CUT,83.9,106,79.4,0.49,1,74,1014,2135,
1896,May,CHI,81.6,88.2,75.5,11.59,13,83,381,2541,
1896,May,DAC,80,90.4,74.1,11.39,11,92,601,2878,
1896,May,JES,83,94.2,75.7,9.59,15,84,503,3844,
1896,May,CAL,84.1,94.5,77.6,4.35,6,78,930,640,
1896,May,SAU,86,92,81,6.54,9,81,1395,2337,
1896,May,BUR,84.1,98,77.8,6.93,10,74,921,2240,
1896,May,BRH,81.6,96.9,76.1,2.01,7,80,1397,2712,
1896,May,PUR,79.7,92.8,74.2,6.66,8,77,364,5143,
1896,May,CUT,86.3,102.4,81.1,3.42,7,74,917,1473,
1896,Jun,CHI,81.1,86.6,76.8,15.93,19,87,45,2754,
1896,Jun,DAC,80.7,87.8,76,17.78,24,92,110,2724,
1896,Jun,JES,83.1,90.9,77.7,16.56,15,87,53,3557,
1896,Jun,CAL,82.6,89.8,77.5,16.42,15,86,341,733,
1896,Jun,SAU,83.8,88.7,80.4,12.12,11,85,294,2207,
1896,Jun,BUR,83.3,91.9,78.5,17.14,16,80,310,2564,
1896,Jun,BRH,81.9,90.6,77.9,11.32,13,87,258,2298,
1896,Jun,PUR,82.8,92.6,78.1,2.72,8,82,94,5039,
1896,Jun,CUT,82.1,91.8,78.4,18.33,16,82,697,1683,
1896,Jul,CHI,81.4,86.5,77.6,18.72,16,87,16,2220,
1896,Jul,DAC,81.5,88.7,77.5,12.26,20,90,32,2281,
1896,Jul,JES,83.3,90.2,79.7,12.24,18,90,12,2998,
1896,Jul,CAL,82.7,88.3,79.4,12.08,19,88,112,613,
1896,Jul,SAU,83.4,88.2,80.8,18.75,18,88,97,2340,
1896,Jul,BUR,83.4,91.2,80.3,7.06,15,84,195,1961,
1896,Jul,BRH,83,90.7,79.9,6.89,13,90,63,1923,
1896,Jul,PUR,82.7,91,79.9,10.04,17,88,9,3498,
1896,Jul,CUT,81.3,89.9,78.7,11.91,19,85,226,1303,
1896,Aug,CHI,80.9,86.9,76.9,5.47,5,86,9,2133,
1896,Aug,DAC,81.3,89.2,77,2.88,5,92,19,2727,
1896,Aug,JES,82.8,89.7,79.1,7,13,89,10,3149,
1896,Aug,CAL,82,87.6,78.6,11.02,21,89,32,696,
1896,Aug,SAU,83,88.3,80.2,11.86,17,88,43,2339,
1896,Aug,BUR,82.8,90.2,79.7,10.18,16,84,43,2173,
1896,Aug,BRH,82.2,90,79.1,7.43,11,90,22,2038,
1896,Aug,PUR,82.8,91,79.9,8.52,9,87,34,4066,
1896,Aug,CUT,81.2,88.9,78.5,13.9,18,86,586,1697,
1896,Sep,CHI,80.6,86.8,76.6,8.79,13,89,8,2332,
1896,Sep,DAC,81.2,89,76.6,16.1,14,94,82,2913,
